"","GEOID","Time.Period","Coverage"
"6748","48039662700","2015_2019",0.000221238938053097
"6749","48039662800","2010_2014",0.000987665121613946
"6750","48039662800","2015_2019",0.000605959196968514
"6751","48039662900","2010_2014",0.000562367932905376
"6752","48039662900","2015_2019",0.000554984243349558
"6753","48039663000","2010_2014",0.00187326037905502
"6754","48039663000","2015_2019",0.000646426282188504
"6755","48039663100","2010_2014",0.00197613065924646
"6756","48039663100","2015_2019",0.00169182093227032
"6757","48039663200","2010_2014",0.00105667078111589
"6758","48039663200","2015_2019",0.00109841818110014
"6759","48039663300","2010_2014",0.000235294117647059
"6760","48039663300","2015_2019",0.000260078023407022
"6761","48039663400","2010_2014",0.00092647770219828
"6762","48039663400","2015_2019",0.000577308744698948
"6763","48039663500","2010_2014",0.000370715852871606
"6764","48039663500","2015_2019",0.0005260706094729
"6765","48039663600","2010_2014",0.00182429430870082
"6766","48039663600","2015_2019",0.00160113848477768
"6767","48039663700","2010_2014",0.000868494787745772
"6768","48039663700","2015_2019",0.000890226764636749
"6769","48039663800","2010_2014",0.000499247168830255
"6770","48039663800","2015_2019",0.000412454676593708
"6771","48039663900","2010_2014",0.000261437908496732
"6772","48039663900","2015_2019",0
"6773","48039664000","2010_2014",0.000692354590235567
"6774","48039664000","2015_2019",0.000739841537927846
"6775","48039664100","2010_2014",0.00128974574660994
"6776","48039664100","2015_2019",0.000568034197204279
"6777","48039664200","2010_2014",0.00392363925090579
"6778","48039664200","2015_2019",0.00343953389612589
"6779","48039664300","2010_2014",0.000411800197482154
"6780","48039664300","2015_2019",0.000341815518320636
"6781","48039664400","2010_2014",0.000575115019189746
"6782","48039664400","2015_2019",0.00132059515884866
"6783","48039664501","2010_2014",0.00101734777120198
"6784","48039664501","2015_2019",0.00104438361000782
"6785","48041002011","2010_2014",0
"6786","48041002011","2015_2019",0
"6787","48047950100","2010_2014",0
"6788","48047950100","2015_2019",0.0003690036900369
"6789","48047950200","2010_2014",0.000228386693085828
"6790","48047950200","2015_2019",0.000134318334452653
"6791","48051970400","2010_2014",0
"6792","48051970400","2015_2019",0.000176522506619594
"6793","48055960700","2010_2014",0
"6794","48055960700","2015_2019",0
"6795","48057000100","2010_2014",0.000504570349966753
"6796","48057000100","2015_2019",0.000424932704694104
"6797","48057000200","2010_2014",0.000294662538135193
"6798","48057000200","2015_2019",0
"6799","48057000300","2010_2014",0.00212911101820154
"6800","48057000300","2015_2019",0.00197446807477428
"6801","48057000400","2010_2014",0.000380468990047269
"6802","48057000400","2015_2019",7.97766254487435e-05
"6803","48057000500","2010_2014",0.00614614176097948
"6804","48057000500","2015_2019",0.00332429896297362
"6805","48061010100","2010_2014",0.000233480619007586
"6806","48061010100","2015_2019",0.000337204611939862
"6807","48061010201","2010_2014",0.000352112676056338
"6808","48061010201","2015_2019",0
"6809","48061010203","2010_2014",0.000666312629953978
"6810","48061010203","2015_2019",0.000507946104498609
"6811","48061010301","2010_2014",0
"6812","48061010301","2015_2019",0
"6813","48061010302","2010_2014",0.000325610906672345
"6814","48061010302","2015_2019",0.000570340612553708
"6815","48061010401","2010_2014",0.000348821884725471
"6816","48061010401","2015_2019",0
"6817","48061010402","2010_2014",0.000521084108353654
"6818","48061010402","2015_2019",0.000474282409325794
"6819","48061010500","2010_2014",0
"6820","48061010500","2015_2019",0
"6821","48061010601","2010_2014",0.0002206786541659
"6822","48061010601","2015_2019",0
"6823","48061010602","2010_2014",0.000640026215473786
"6824","48061010602","2015_2019",0
"6825","48061010700","2010_2014",0.000407366192961733
"6826","48061010700","2015_2019",0.000398803589232303
"6827","48061010800","2010_2014",0.000259873120770447
"6828","48061010800","2015_2019",0.000422640266793619
"6829","48061010900","2010_2014",0
"6830","48061010900","2015_2019",0
"6831","48061011000","2010_2014",0
"6832","48061011000","2015_2019",0
"6833","48061011100","2010_2014",0.000246609124537608
"6834","48061011100","2015_2019",0.000274725274725275
"6835","48061011301","2010_2014",0.000348432055749129
"6836","48061011301","2015_2019",0.000697476436606871
"6837","48061011302","2010_2014",0.000541286437334188
"6838","48061011302","2015_2019",0.000705795470116934
"6839","48061011400","2010_2014",0.000201083964298883
"6840","48061011400","2015_2019",0.000550041886640764
"6841","48061011500","2010_2014",0
"6842","48061011500","2015_2019",0.000218705280285644
"6843","48061011600","2010_2014",0.000322315481573093
"6844","48061011600","2015_2019",0.000107123727905731
"6845","48061011700","2010_2014",0.000220817462839002
"6846","48061011700","2015_2019",9.29800092980009e-05
"6847","48061011801","2010_2014",0.000229424044982114
"6848","48061011801","2015_2019",0.000106609808102345
"6849","48061011802","2010_2014",0
"6850","48061011802","2015_2019",0.000198216055500496
"6851","48061011901","2010_2014",0.000102616726526424
"6852","48061011901","2015_2019",0.000112803158488438
"6853","48061011902","2010_2014",0.000130293159609121
"6854","48061011902","2015_2019",0.000235263301033009
"6855","48061012001","2010_2014",0.000311179702141471
"6856","48061012001","2015_2019",0.000182536976746413
"6857","48061012002","2010_2014",0.000339370942102409
"6858","48061012002","2015_2019",0.000455507869399879
"6859","48061012101","2010_2014",0.000856115678188591
"6860","48061012101","2015_2019",0.000141043723554302
"6861","48061012200","2010_2014",0.00022391180941382
"6862","48061012200","2015_2019",0.000132727777068409
"6863","48061012301","2010_2014",0.00162715921354849
"6864","48061012301","2015_2019",0.00179183473406417
"6865","48061012304","2010_2014",0.000128700128700129
"6866","48061012304","2015_2019",0.000580736534257851
"6867","48061012305","2010_2014",0.00699989282682356
"6868","48061012305","2015_2019",0.00382577626026472
"6869","48061012401","2010_2014",0
"6870","48061012401","2015_2019",0
"6871","48061012402","2010_2014",0.000138217000691085
"6872","48061012402","2015_2019",0.000253793525207354
"6873","48061012504","2010_2014",9.04608265757033e-05
"6874","48061012504","2015_2019",0.000125940947741476
"6875","48061012505","2010_2014",0
"6876","48061012505","2015_2019",8.48536274925753e-05
"6877","48061012506","2010_2014",0.00029585798816568
"6878","48061012506","2015_2019",0.000128949065119278
"6879","48061012507","2010_2014",0.000259971329791719
"6880","48061012507","2015_2019",0.000115874855156431
"6881","48061012508","2010_2014",0.000254129606099111
"6882","48061012508","2015_2019",0
"6883","48061012608","2010_2014",0.000714772693332993
"6884","48061012608","2015_2019",0.000150375939849624
"6885","48061012612","2010_2014",0.000471215095264755
"6886","48061012612","2015_2019",0
"6887","48061012613","2010_2014",0.000403173625384487
"6888","48061012613","2015_2019",0.000981388312017063
"6889","48061012700","2010_2014",0
"6890","48061012700","2015_2019",0
"6891","48061012800","2010_2014",0
"6892","48061012800","2015_2019",0.000125707102451288
"6893","48061012900","2010_2014",0.000436261163433729
"6894","48061012900","2015_2019",0.000253821822234534
"6895","48061013002","2010_2014",0.000392533662022611
"6896","48061013002","2015_2019",0
"6897","48061013004","2010_2014",0.000210304942166141
"6898","48061013004","2015_2019",0.000212089077412513
"6899","48061013102","2010_2014",0
"6900","48061013102","2015_2019",0.000329913120610795
"6901","48061013104","2010_2014",0.000319241158924389
"6902","48061013104","2015_2019",0
"6903","48061013106","2010_2014",0.000143061516452074
"6904","48061013106","2015_2019",0.000416974092958193
"6905","48061013203","2010_2014",0
"6906","48061013203","2015_2019",0
"6907","48061013205","2010_2014",0.000201207243460765
"6908","48061013205","2015_2019",0
"6909","48061013303","2010_2014",0
"6910","48061013303","2015_2019",0.000180995475113122
"6911","48061013305","2010_2014",0
"6912","48061013305","2015_2019",0
"6913","48061013500","2010_2014",0
"6914","48061013500","2015_2019",0
"6915","48061013600","2010_2014",0.000233372228704784
"6916","48061013600","2015_2019",0
"6917","48061013801","2010_2014",0.000259403372243839
"6918","48061013801","2015_2019",0
"6919","48061013802","2010_2014",0
"6920","48061013802","2015_2019",0
"6921","48061014002","2010_2014",0
"6922","48061014002","2015_2019",0
"6923","48061014100","2010_2014",7.32600732600733e-05
"6924","48061014100","2015_2019",0
"6925","48061014200","2010_2014",0
"6926","48061014200","2015_2019",0
"6927","48061014300","2010_2014",0
"6928","48061014300","2015_2019",0.000142959256611866
"6929","48061014400","2010_2014",0.000111040794196971
"6930","48061014400","2015_2019",0
"6931","48061014500","2010_2014",0.000168072877582637
"6932","48061014500","2015_2019",0.000150557743497761
"6933","48071710100","2010_2014",0.000603727764748265
"6934","48071710100","2015_2019",0.000816067934738476
"6935","48071710200","2010_2014",0.000779523561588168
"6936","48071710200","2015_2019",0.000716263750868084
"6937","48071710300","2010_2014",0
"6938","48071710300","2015_2019",0
"6939","48071710401","2010_2014",0.000772966304336774
"6940","48071710401","2015_2019",0.000295912629902859
"6941","48071710500","2010_2014",0.000979935407319248
"6942","48071710500","2015_2019",0.000603274956673984
"6943","48089750100","2010_2014",0.000231615518239722
"6944","48089750100","2015_2019",0.000251526164798175
"6945","48089750200","2010_2014",0.000228050171037628
"6946","48089750200","2015_2019",0
"6947","48089750400","2010_2014",0
"6948","48089750400","2015_2019",0.000109349371241115
"6949","48089750500","2010_2014",0
"6950","48089750500","2015_2019",0
"6951","48123970200","2010_2014",0
"6952","48123970200","2015_2019",0.000254026783013829
"6953","48123970300","2010_2014",0.000291367624027537
"6954","48123970300","2015_2019",0
"6955","48123970400","2010_2014",0.00014265335235378
"6956","48123970400","2015_2019",0
"6957","48149970300","2010_2014",0
"6958","48149970300","2015_2019",0.000201595720935518
"6959","48149970400","2010_2014",0
"6960","48149970400","2015_2019",0.000147383935151069
"6961","48157670101","2010_2014",0.000449691063560434
"6962","48157670101","2015_2019",0.000107758620689655
"6963","48157670102","2010_2014",0.000189753320683112
"6964","48157670102","2015_2019",0
"6965","48157670200","2010_2014",7.58437618505878e-05
"6966","48157670200","2015_2019",8.63930885529158e-05
"6967","48157670300","2010_2014",0
"6968","48157670300","2015_2019",0
"6969","48157670400","2010_2014",0.000351559009664601
"6970","48157670400","2015_2019",0.000123533045089561
"6971","48157670500","2010_2014",0.000481215615892868
"6972","48157670500","2015_2019",0.000237529774970864
"6973","48157670601","2010_2014",0.000341853280954924
"6974","48157670601","2015_2019",0.000328453923991611
"6975","48157670602","2010_2014",0
"6976","48157670602","2015_2019",0
"6977","48157670700","2010_2014",0.00076616640278545
"6978","48157670700","2015_2019",0.000893579376642369
"6979","48157670800","2010_2014",0.000303098269479201
"6980","48157670800","2015_2019",0.00013335520321631
"6981","48157670901","2010_2014",0.000403629772970225
"6982","48157670901","2015_2019",0.000214915863908047
"6983","48157670902","2010_2014",0.000249376558603491
"6984","48157670902","2015_2019",0.000164594786288656
"6985","48157671001","2010_2014",0.000841542065532088
"6986","48157671001","2015_2019",0.000603029995446182
"6987","48157671002","2010_2014",0.000543993764461567
"6988","48157671002","2015_2019",0.000422076519595962
"6989","48157671100","2010_2014",0.000265032590730986
"6990","48157671100","2015_2019",0.000439426587456168
"6991","48157671200","2010_2014",0.000107123727905731
"6992","48157671200","2015_2019",0
"6993","48157671300","2010_2014",0
"6994","48157671300","2015_2019",0.000308185974868069
"6995","48157671400","2010_2014",0
"6996","48157671400","2015_2019",6.20347394540943e-05
"6997","48157671501","2010_2014",0.000567178257923807
"6998","48157671501","2015_2019",0.000701232198719231
"6999","48157671502","2010_2014",0
"7000","48157671502","2015_2019",0.000837482825913836
"7001","48157671601","2010_2014",0.000411896570982206
"7002","48157671601","2015_2019",0.000662871152970352
"7003","48157671602","2010_2014",0.000531691400430686
"7004","48157671602","2015_2019",0.00033656351238078
"7005","48157671700","2010_2014",0.00122724823854028
"7006","48157671700","2015_2019",0.000702738489783868
"7007","48157671800","2010_2014",0.000178094390026714
"7008","48157671800","2015_2019",0
"7009","48157671900","2010_2014",0.000409013751779596
"7010","48157671900","2015_2019",0.000453750154366325
"7011","48157672001","2010_2014",0.000871949133392012
"7012","48157672001","2015_2019",0.000390283323626268
"7013","48157672002","2010_2014",0.000143926030303936
"7014","48157672002","2015_2019",0.000140313579329313
"7015","48157672100","2010_2014",0.00101410189574698
"7016","48157672100","2015_2019",0.000845972699173631
"7017","48157672200","2010_2014",0.00117494171203785
"7018","48157672200","2015_2019",0.000471474241023507
"7019","48157672301","2010_2014",0
"7020","48157672301","2015_2019",0
"7021","48157672302","2010_2014",0.000847961848552554
"7022","48157672302","2015_2019",0.000650743339110249
"7023","48157672400","2010_2014",0.000387941576652229
"7024","48157672400","2015_2019",7.61904761904762e-05
"7025","48157672500","2010_2014",0.000265258601818404
"7026","48157672500","2015_2019",0.00017613440815911
"7027","48157672601","2010_2014",0.000274573151373258
"7028","48157672601","2015_2019",6.56383327863472e-05
"7029","48157672602","2010_2014",0
"7030","48157672602","2015_2019",0
"7031","48157672701","2010_2014",0.000110577986326792
"7032","48157672701","2015_2019",0
"7033","48157672702","2010_2014",0.000380917855460465
"7034","48157672702","2015_2019",9.27643784786642e-05
"7035","48157672800","2010_2014",0.000542894158273968
"7036","48157672800","2015_2019",0.000527781909958459
"7037","48157672900","2010_2014",0.000295609302904792
"7038","48157672900","2015_2019",0.000458238317692554
"7039","48157673001","2010_2014",0.00102056743193927
"7040","48157673001","2015_2019",0.00120042931675848
"7041","48157673002","2010_2014",0.000462305196224175
"7042","48157673002","2015_2019",0.000728357291108409
"7043","48157673003","2010_2014",0.00106720898896715
"7044","48157673003","2015_2019",0.00100121381316137
"7045","48157673101","2010_2014",0.00072805280382617
"7046","48157673101","2015_2019",0.000513723961622701
"7047","48157673102","2010_2014",0.000679733499431192
"7048","48157673102","2015_2019",0.000724084688572096
"7049","48157673200","2010_2014",0.0017637533467732
"7050","48157673200","2015_2019",0.000967845809386211
"7051","48157673300","2010_2014",0.00106328481306628
"7052","48157673300","2015_2019",0.000911281021764518
"7053","48157673400","2010_2014",0.00128050341876819
"7054","48157673400","2015_2019",0.000839476650255471
"7055","48157673500","2010_2014",0.00083232539433765
"7056","48157673500","2015_2019",0.000584025481378976
"7057","48157673600","2010_2014",0.000331433156822406
"7058","48157673600","2015_2019",0.000618510615395977
"7059","48157673800","2010_2014",0.000220616072407437
"7060","48157673800","2015_2019",0.000604366342590198
"7061","48157673901","2010_2014",0.000976416117876242
"7062","48157673901","2015_2019",0.00151354468241647
"7063","48157673902","2010_2014",0.000480321372545825
"7064","48157673902","2015_2019",0.000502137025457867
"7065","48157674000","2010_2014",0.000407734853613941
"7066","48157674000","2015_2019",0.000383496460877056
"7067","48157674100","2010_2014",0.000331325005580974
"7068","48157674100","2015_2019",0.000690731218910589
"7069","48157674200","2010_2014",0.00138043292670614
"7070","48157674200","2015_2019",0.00122593691840235
"7071","48157674300","2010_2014",0.000623312336264254
"7072","48157674300","2015_2019",0.000895084004110068
"7073","48157674400","2010_2014",0.000670416308866904
"7074","48157674400","2015_2019",0.000763270395749516
"7075","48157674501","2010_2014",0.000445378955706542
"7076","48157674501","2015_2019",0.000794982049635345
"7077","48157674502","2010_2014",0.000901803282999526
"7078","48157674502","2015_2019",0.000722689548745258
"7079","48157674601","2010_2014",0.000885051555360211
"7080","48157674601","2015_2019",0.00147784193873275
"7081","48157674602","2010_2014",0.000935444673732294
"7082","48157674602","2015_2019",0.000686069274655969
"7083","48157674603","2010_2014",0.000302342400091453
"7084","48157674603","2015_2019",0.000201209076270183
"7085","48157674604","2010_2014",0.000281672691773066
"7086","48157674604","2015_2019",0.000295388935122889
"7087","48157674700","2010_2014",0.000309085070877863
"7088","48157674700","2015_2019",0.000521741447338288
"7089","48157674800","2010_2014",0.000377792270957403
"7090","48157674800","2015_2019",0.000202840069474652
"7091","48157674900","2010_2014",0
"7092","48157674900","2015_2019",0.000113507377979569
"7093","48157675000","2010_2014",0
"7094","48157675000","2015_2019",0
"7095","48157675100","2010_2014",0.000196009995245177
"7096","48157675100","2015_2019",0.000103709067373668
"7097","48157675200","2010_2014",0.000918329790639052
"7098","48157675200","2015_2019",0.000106666666666667
"7099","48157675300","2010_2014",0.000181106508294805
"7100","48157675300","2015_2019",9.56022944550669e-05
"7101","48157675400","2010_2014",0.000238638883991788
"7102","48157675400","2015_2019",8.30909846281678e-05
"7103","48157675500","2010_2014",0.000361315246574926
"7104","48157675500","2015_2019",0.000290831298855447
"7105","48157675600","2010_2014",0.000681348226022855
"7106","48157675600","2015_2019",0.000458969654705663
"7107","48157675700","2010_2014",0.000353317170187818
"7108","48157675700","2015_2019",8.66551126516464e-05
"7109","48157675800","2010_2014",0
"7110","48157675800","2015_2019",0.000328687949008805
"7111","48167720100","2010_2014",0.00149488657485632
"7112","48167720100","2015_2019",0.00148249061882545
"7113","48167720200","2010_2014",0.00150120988526584
"7114","48167720200","2015_2019",0.0018617254306311
"7115","48167720301","2010_2014",0.00271492801831348
"7116","48167720301","2015_2019",0.00298641509922037
"7117","48167720302","2010_2014",0.00199917773185233
"7118","48167720302","2015_2019",0.00164071859080646
"7119","48167720400","2010_2014",0.0017282215704216
"7120","48167720400","2015_2019",0.00179096138751259
"7121","48167720501","2010_2014",0.00137486953249195
"7122","48167720501","2015_2019",0.00184943508575659
"7123","48167720502","2010_2014",0.00140921543929121
"7124","48167720502","2015_2019",0.00105149952286471
"7125","48167720503","2010_2014",0.0017500237170036
"7126","48167720503","2015_2019",0.00114159219747851
"7127","48167720600","2010_2014",0.00119214665016929
"7128","48167720600","2015_2019",0.000965816643061805
"7129","48167720700","2010_2014",0.00111952842242253
"7130","48167720700","2015_2019",0.00103434417334826
"7131","48167720800","2010_2014",0.000444587575616452
"7132","48167720800","2015_2019",0.000708598228140498
"7133","48167720900","2010_2014",0.000809723074684368
"7134","48167720900","2015_2019",0.000512564945504453
"7135","48167721000","2010_2014",0.00088262101907765
"7136","48167721000","2015_2019",0.000818302842118073
"7137","48167721100","2010_2014",0.000739463630344192
"7138","48167721100","2015_2019",0.000543810927717371
"7139","48167721201","2010_2014",0.00157231863971337
"7140","48167721201","2015_2019",0.00129024493532026
"7141","48167721202","2010_2014",0.00102335822113232
"7142","48167721202","2015_2019",0.0018993397952108
"7143","48167721300","2010_2014",0.00129518496877224
"7144","48167721300","2015_2019",0.000819827807028138
"7145","48167721400","2010_2014",0.00129109715791559
"7146","48167721400","2015_2019",0.00137863781342647
"7147","48167721500","2010_2014",0.00153857313122026
"7148","48167721500","2015_2019",0.0011455517902342
"7149","48167721600","2010_2014",0.00156122843319225
"7150","48167721600","2015_2019",0.00126947912134851
"7151","48167721700","2010_2014",0.000641807034821677
"7152","48167721700","2015_2019",0.000495854987505218
"7153","48167721800","2010_2014",0.00128370061068785
"7154","48167721800","2015_2019",0.00095648173007061
"7155","48167721900","2010_2014",0.0010008991127607
"7156","48167721900","2015_2019",0.000273298411366268
"7157","48167722001","2010_2014",0.00215944158007462
"7158","48167722001","2015_2019",0.00120047383363258
"7159","48167722002","2010_2014",0.00130447858343203
"7160","48167722002","2015_2019",0.000608856569447702
"7161","48167722100","2010_2014",0.00149008391169141
"7162","48167722100","2015_2019",0.00143571074165182
"7163","48167722200","2010_2014",0.000330044012676195
"7164","48167722200","2015_2019",0.000167084377610693
"7165","48167722300","2010_2014",0.000488550958292541
"7166","48167722300","2015_2019",0.000867512483096662
"7167","48167722600","2010_2014",0.000470058929877586
"7168","48167722600","2015_2019",0.000224466891133558
"7169","48167722700","2010_2014",0.000490051504187952
"7170","48167722700","2015_2019",0.000454766748458822
"7171","48167722800","2010_2014",0.00105252295541299
"7172","48167722800","2015_2019",0.000462467303160683
"7173","48167722900","2010_2014",0.000599271867593283
"7174","48167722900","2015_2019",0.000386129526702478
"7175","48167723000","2010_2014",0.00124373417660528
"7176","48167723000","2015_2019",0.000430341339432249
"7177","48167723100","2010_2014",0.000559353524176671
"7178","48167723100","2015_2019",0.000412963923528798
"7179","48167723200","2010_2014",0.000808276279103481
"7180","48167723200","2015_2019",0.000579083890526416
"7181","48167723300","2010_2014",0.00115066138940118
"7182","48167723300","2015_2019",0.00107054520971109
"7183","48167723400","2010_2014",0.000567970410357536
"7184","48167723400","2015_2019",0.00115048226877171
"7185","48167723501","2010_2014",0.0012037942145469
"7186","48167723501","2015_2019",0
"7187","48167723502","2010_2014",0.000720785587192452
"7188","48167723502","2015_2019",0.001057038561012
"7189","48167723600","2010_2014",0.000948289960964706
"7190","48167723600","2015_2019",0.000468919631061123
"7191","48167723700","2010_2014",0.00125502779354058
"7192","48167723700","2015_2019",0
"7193","48167723800","2010_2014",0.00219441358850131
"7194","48167723800","2015_2019",0.00282616590384043
"7195","48167723900","2010_2014",0.00595436643842399
"7196","48167723900","2015_2019",0.00598549211718445
"7197","48167724000","2010_2014",0.0052776176753122
"7198","48167724000","2015_2019",0.00384979268132157
"7199","48167724101","2010_2014",0.00728844591930421
"7200","48167724101","2015_2019",0.0063024766447599
"7201","48167724200","2010_2014",0.000926759506326311
"7202","48167724200","2015_2019",0.0010041283422204
"7203","48167724300","2010_2014",0.00213072961494313
"7204","48167724300","2015_2019",0.000571665028115659
"7205","48167724400","2010_2014",0.00167587859729987
"7206","48167724400","2015_2019",0.0015605305392653
"7207","48167724500","2010_2014",0
"7208","48167724500","2015_2019",0.000373831775700935
"7209","48167724600","2010_2014",0.00192864468399186
"7210","48167724600","2015_2019",0.00157733493943906
"7211","48167724700","2010_2014",0.00104964599587426
"7212","48167724700","2015_2019",0.000564580071160198
"7213","48167724800","2010_2014",0.000266311584553928
"7214","48167724800","2015_2019",0.00104182778032317
"7215","48167724900","2010_2014",0.000671482198328944
"7216","48167724900","2015_2019",0.00024906600249066
"7217","48167725000","2010_2014",0.00140347172497657
"7218","48167725000","2015_2019",0.00168930663925821
"7219","48167725100","2010_2014",0.00108469590867003
"7220","48167725100","2015_2019",0.000546503126072489
"7221","48167725200","2010_2014",0.00128721765070215
"7222","48167725200","2015_2019",0.000504416827676136
"7223","48167725300","2010_2014",0.000935738599854494
"7224","48167725300","2015_2019",0.00295699879995451
"7225","48167725400","2010_2014",0.000930871998306634
"7226","48167725400","2015_2019",0.00114117067342497
"7227","48167725500","2010_2014",0.00319630097919482
"7228","48167725500","2015_2019",0.000778504786138374
"7229","48167725600","2010_2014",0.000429432453669801
"7230","48167725600","2015_2019",0.000568237503940929
"7231","48167725700","2010_2014",0.00141465902780392
"7232","48167725700","2015_2019",0.0028480060066331
"7233","48167725800","2010_2014",0.00127589923082186
"7234","48167725800","2015_2019",0.00135353457444937
"7235","48167725900","2010_2014",0.00132930217123119
"7236","48167725900","2015_2019",0.00176285765288028
"7237","48167726000","2010_2014",0.00383230715949824
"7238","48167726000","2015_2019",0.00265988056812747
"7239","48167726100","2010_2014",0.00795914762121374
"7240","48167726100","2015_2019",0.0116743163777148
"7241","48167726200","2010_2014",0
"7242","48167726200","2015_2019",0.00049692121548409
"7243","48175960100","2010_2014",0.000117370892018779
"7244","48175960100","2015_2019",0.000255310690463079
"7245","48175960200","2010_2014",0
"7246","48175960200","2015_2019",0.000161030595813205
"7247","48177000200","2010_2014",0.000116076610562972
"7248","48177000200","2015_2019",0.000117855038302887
"7249","48177000300","2010_2014",0.000188857412653447
"7250","48177000300","2015_2019",0.000493397367590527
"7251","48177000500","2010_2014",0
"7252","48177000500","2015_2019",0.000158227848101266
"7253","48177000600","2010_2014",0
"7254","48177000600","2015_2019",0
"7255","48185180101","2010_2014",0.000148588410104012
"7256","48185180101","2015_2019",0.000119047619047619
"7257","48185180102","2010_2014",0
"7258","48185180102","2015_2019",0
"7259","48185180200","2010_2014",0.000186084044428376
"7260","48185180200","2015_2019",8.73743993010048e-05
"7261","48199030200","2010_2014",0.000705365484440658
"7262","48199030200","2015_2019",0.00105697214723543
"7263","48199030300","2010_2014",0.000386584485148994
"7264","48199030300","2015_2019",4.64792005577504e-05
"7265","48199030400","2010_2014",0.000226500566251416
"7266","48199030400","2015_2019",0
"7267","48199030501","2010_2014",0.000264577568020488
"7268","48199030501","2015_2019",0.000388899181184938
"7269","48199030502","2010_2014",0.000402610658179516
"7270","48199030502","2015_2019",0.000579401115502314
"7271","48199030600","2010_2014",0.000158982511923688
"7272","48199030600","2015_2019",0
"7273","48199030700","2010_2014",0.000156128024980484
"7274","48199030700","2015_2019",0.000125944584382872
"7275","48199030800","2010_2014",0
"7276","48199030800","2015_2019",0.000128949065119278
"7277","48199030900","2010_2014",0
"7278","48199030900","2015_2019",0
"7279","48199031000","2010_2014",0.000119617224880383
"7280","48199031000","2015_2019",0
"7281","48201210100","2010_2014",0
"7282","48201210100","2015_2019",0
"7283","48201210400","2010_2014",0.00035641200880777
"7284","48201210400","2015_2019",0.000129533678756477
"7285","48201210500","2010_2014",0
"7286","48201210500","2015_2019",0
"7287","48201210600","2010_2014",0
"7288","48201210600","2015_2019",0.00048407301789843
"7289","48201210700","2010_2014",0
"7290","48201210700","2015_2019",0.000267022696929239
"7291","48201210800","2010_2014",0
"7292","48201210800","2015_2019",0
"7293","48201210900","2010_2014",0.00027972027972028
"7294","48201210900","2015_2019",0
"7295","48201211000","2010_2014",0
"7296","48201211000","2015_2019",0.000282885431400283
"7297","48201211100","2010_2014",9.88630746416213e-05
"7298","48201211100","2015_2019",0
"7299","48201211200","2010_2014",0.00076759268254508
"7300","48201211200","2015_2019",0.000204290091930541
"7301","48201211300","2010_2014",0
"7302","48201211300","2015_2019",0
"7303","48201211400","2010_2014",0.000156617071260767
"7304","48201211400","2015_2019",0.000134861766689144
"7305","48201211700","2010_2014",0.000807850926798956
"7306","48201211700","2015_2019",0.000411175736085538
"7307","48201211900","2010_2014",0
"7308","48201211900","2015_2019",0
"7309","48201212300","2010_2014",0
"7310","48201212300","2015_2019",0
"7311","48201212400","2010_2014",0
"7312","48201212400","2015_2019",0
"7313","48201212500","2010_2014",0.000568032303434508
"7314","48201212500","2015_2019",0.000293928360091396
"7315","48201220100","2010_2014",0
"7316","48201220100","2015_2019",0.000298953662182362
"7317","48201220300","2010_2014",0
"7318","48201220300","2015_2019",0
"7319","48201220400","2010_2014",0
"7320","48201220400","2015_2019",0
"7321","48201220500","2010_2014",0.000107816711590297
"7322","48201220500","2015_2019",0.000219168455093253
"7323","48201220600","2010_2014",0
"7324","48201220600","2015_2019",0.000187265917602996
"7325","48201220700","2010_2014",0.000107700592353258
"7326","48201220700","2015_2019",0.000108813928182807
"7327","48201220800","2010_2014",0
"7328","48201220800","2015_2019",0
"7329","48201220900","2010_2014",0.00043956043956044
"7330","48201220900","2015_2019",0.000828444993310693
"7331","48201221000","2010_2014",0.000212992545260916
"7332","48201221000","2015_2019",0.000208116545265349
"7333","48201221100","2010_2014",0.000862774697430965
"7334","48201221100","2015_2019",0.000203873598369011
"7335","48201221200","2010_2014",0.000127307447485678
"7336","48201221200","2015_2019",0.000118623962040332
"7337","48201221300","2010_2014",0.000442721613403916
"7338","48201221300","2015_2019",0.000165885410801087
"7339","48201221400","2010_2014",0.000342535772364859
"7340","48201221400","2015_2019",0.000445464391086962
"7341","48201221500","2010_2014",0.000176205151206988
"7342","48201221500","2015_2019",0
"7343","48201221600","2010_2014",0.000655460343820079
"7344","48201221600","2015_2019",0.000320375265033296
"7345","48201221700","2010_2014",0.000415942929213476
"7346","48201221700","2015_2019",0.00071608300872795
"7347","48201221800","2010_2014",0
"7348","48201221800","2015_2019",0.000198609731876862
"7349","48201221900","2010_2014",0.000185701021355617
"7350","48201221900","2015_2019",0.000658246454865618
"7351","48201222000","2010_2014",0.000743558646806188
"7352","48201222000","2015_2019",0.000355871886120996
"7353","48201222100","2010_2014",0.000302831849896156
"7354","48201222100","2015_2019",0.000147710487444609
"7355","48201222200","2010_2014",0
"7356","48201222200","2015_2019",0
"7357","48201222300","2010_2014",0.00019047619047619
"7358","48201222300","2015_2019",0.000164068908941756
"7359","48201222401","2010_2014",0.000447432331490303
"7360","48201222401","2015_2019",0.000670094323383832
"7361","48201222402","2010_2014",0.00042248406443856
"7362","48201222402","2015_2019",0.000690536129131373
"7363","48201222502","2010_2014",0.00137489183577275
"7364","48201222502","2015_2019",0.000403232362648976
"7365","48201222503","2010_2014",0.000222841225626741
"7366","48201222503","2015_2019",0
