"","GEOID","Time.Period","County","Claims","Events","Commuting.Zone","Shoreline","cz","Income","Black","Hispanic","Pop.Density","Renters","Density","House.Age","Built","Flood.Factor","T","policies","aveUnits","Coverage","SFHA","Risk.Diff"
"7674","48061012608","2015_2019","48061",0,0,"Brownsville",1,31600,38287.4,0.215381072413545,87.6845246785122,2081.54114304749,31.845329408575,"Low Density(Suburban)",2003,"After 89",0.905181918,1,251.6,1767,1.93963280448095,43.384785,-47.1334068
"7675","48061012505","2010_2014","48061",0,0,"Brownsville",1,31600,28826,0.010161368098998,96.729075648257,378.353341976132,10.2158312112021,"Very Low Density(Rural)",1994,"After 89",0.058471761,0,12,2431,0.0626634781144413,2.7242525,-3.1229236
"7676","48061012505","2015_2019","48061",0,0,"Brownsville",1,31600,35168.2,0.034539000287825,97.5162149975751,390.866131349801,14.3922370938742,"Very Low Density(Rural)",2000,"After 89",0.058471761,1,11.8,2733,0.0542156608123428,2.7242525,-3.1229236
"7677","48061012304","2010_2014","48061",3,0,"Brownsville",1,31600,30128,0.694682857937799,76.668989478165,2047.88251283128,44.6022719940113,"Low Density(Suburban)",1983,"1970-1989",0.87035225,0,1376.8,1942,9.67642540446604,56.9960861,-30.0391389
"7678","48061012304","2015_2019","48061",3,0,"Brownsville",1,31600,35502.6,0.199778024417314,69.5199745731974,1973.79658445735,33.6114501790699,"Low Density(Suburban)",1986,"1970-1989",0.87035225,1,761.6,2371,4.38158917684501,56.9960861,-30.0391389
"7679","48061013106","2010_2014","48061",11,0,"Brownsville",1,31600,17313.8,0.00495049504950495,96.4744366664872,3645.22728542786,57.0845406836018,"Moderate and High Density(Suburban and Urban)",1983,"1970-1989",0.089099526,0,139.6,1550,1.22512874705336,48.6255924,39.7156398
"7680","48061013106","2015_2019","48061",14,0,"Brownsville",1,31600,20595.4,0,96.6824891689648,4031.95462333085,66.5905083231848,"Moderate and High Density(Suburban and Urban)",1987,"1970-1989",0.089099526,1,119.6,1626,0.999680195189757,48.6255924,39.7156398
"7681","48061010100","2010_2014","48061",2,0,"Brownsville",1,31600,32667.4,0.062688483580838,82.3119543666887,52.9976278966642,19.7464419310398,"Very Low Density(Rural)",1985,"1970-1989",0.268717569,0,506.2,3630,1.89949679162403,9.8962194,-16.9755375
"7682","48061010100","2015_2019","48061",3,0,"Brownsville",1,31600,35985.8,0.101176759474273,80.6835753029924,64.6910950451084,16.3990055717951,"Very Low Density(Rural)",1989,"1970-1989",0.268717569,1,422,4416,1.30019384468462,9.8962194,-16.9755375
"7683","48061012401","2010_2014","48061",0,0,"Brownsville",1,31600,32766.2,0.174372673005323,91.0047487830871,332.700333243663,25.5088994852026,"Very Low Density(Rural)",1998,"After 89",0.14893617,0,100,2136,0.634557164160457,7.9507279,-6.9428891
"7684","48061012401","2015_2019","48061",1,0,"Brownsville",1,31600,38593,0.221277868294387,93.3617405286058,379.97696650466,26.8302953353025,"Very Low Density(Rural)",1995,"After 89",0.14893617,1,75,2181,0.464839205940767,7.9507279,-6.9428891
"7685","48061012200","2010_2014","48061",4,0,"Brownsville",1,31600,39242,0.01650846058605,90.2872112639009,167.639294315655,11.0725997199127,"Very Low Density(Rural)",1987,"1970-1989",0.380558056,0,150.8,3393,0.602165949557505,9.1989199,-28.8568857
"7686","48061012200","2015_2019","48061",0,0,"Brownsville",1,31600,32911.4,0.334351796466793,90.8875318493667,161.86237639765,14.524620205483,"Very Low Density(Rural)",1995,"After 89",0.380558056,1,130.4,3488,0.505770414356328,9.1989199,-28.8568857
"7687","48061011801","2010_2014","48061",0,0,"Brownsville",1,31600,33873.2,2.47596928320596,80.5925232015438,2461.42373239961,52.8671607171756,"Low Density(Suburban)",1988,"1970-1989",0.094617564,0,289.2,2043,1.92827564344357,20.8498584,11.388102
"7688","48061011801","2015_2019","48061",3,0,"Brownsville",1,31600,33399.4,2.00956106857856,85.262733253573,2699.09397708426,66.7387946960732,"Low Density(Suburban)",1983,"1970-1989",0.094617564,1,147,2169,0.920730255831645,20.8498584,11.388102
"7689","48061011301","2010_2014","48061",2,0,"Brownsville",1,31600,37404,2.69590683048518,61.7828736943479,3566.00322356113,49.3471062258862,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.103792415,0,249.4,681,4.99624111468202,1.7964072,-8.5828343
"7690","48061011301","2015_2019","48061",13,0,"Brownsville",1,31600,48158.4,0.338350921141104,67.225883549395,3179.89583164717,47.368318011443,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.103792415,1,133,703,2.57872117578422,1.7964072,-8.5828343
"7691","48061011100","2010_2014","48061",0,0,"Brownsville",1,31600,20830,0.039461633929532,98.0087195236387,5135.97975337183,48.1085690276886,"Moderate and High Density(Suburban and Urban)",1956,"1950-1969",0.091836735,0,24,917,0.352651532161464,0,-9.1836735
"7692","48061011100","2015_2019","48061",1,0,"Brownsville",1,31600,23280.6,0.35791427029988,94.3230456895159,5077.97981594274,40.0197383329196,"Moderate and High Density(Suburban and Urban)",1958,"1950-1969",0.091836735,1,14.8,971,0.203393561333807,0,-9.1836735
"7693","48061011000","2010_2014","48061",0,0,"Brownsville",1,31600,19114,0,99.2176106956192,5193.9900833416,37.5670751886536,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.161867704,0,20.2,1109,0.243985617114017,0,-16.1867704
"7694","48061011000","2015_2019","48061",2,0,"Brownsville",1,31600,24600,0,97.5893934031341,4693.91086597223,40.7410866569139,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.161867704,1,17.8,1006,0.236874255648179,0,-16.1867704
"7695","48061010900","2015_2019","48061",12,0,"Brownsville",1,31600,21043.6,0.820423583750764,95.5997963378197,2526.35098492032,56.6912353590588,"Low Density(Suburban)",1965,"1950-1969",0.149056604,1,4,678,0.075820027308904,0,-14.9056604
"7696","48061010700","2010_2014","48061",0,0,"Brownsville",1,31600,28604.8,0.306652557919421,78.0844548940818,3627.89112188516,46.6353452568799,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.126397248,0,107.2,1190,1.22539526716701,0,-12.6397248
"7697","48061010700","2015_2019","48061",24,0,"Brownsville",1,31600,32631,0,83.1450890885859,3588.51791109434,45.4006986235648,"Moderate and High Density(Suburban and Urban)",1960,"1950-1969",0.126397248,1,89.2,1147,1.0572154729292,0,-12.6397248
"7698","48061010602","2010_2014","48061",2,0,"Brownsville",1,31600,57386,0.658028989467612,58.7751211903869,3594.48812718741,13.3508248028502,"Moderate and High Density(Suburban and Urban)",1975,"1970-1989",0.038167939,0,231,644,4.89340891026811,0,-3.8167939
"7699","48061010602","2015_2019","48061",16,0,"Brownsville",1,31600,63138.6,0.893824064078179,66.3825418786758,3040.89437146549,22.9957149490604,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.038167939,1,170.8,614,3.79387506795647,0,-3.8167939
"7700","48061012700","2010_2014","48061",0,0,"Brownsville",1,31600,32501.8,0,93.077055399968,115.728198544346,22.5091007878308,"Very Low Density(Rural)",1996,"After 89",0.387000272,0,35.4,1594,0.298521039766719,48.4362252,9.736198
"7701","48061012700","2015_2019","48061",1,0,"Brownsville",1,31600,32513.2,0,96.0439563472731,107.102320595812,28.0068520661095,"Very Low Density(Rural)",1998,"After 89",0.387000272,1,42.8,1477,0.390959948313649,48.4362252,9.736198
"7702","48061011802","2010_2014","48061",0,0,"Brownsville",1,31600,23872.8,0.929051427839593,91.4870039962639,2143.79367874995,31.6057849022975,"Low Density(Suburban)",1977,"1970-1989",0.127565982,0,97.6,1112,1.19379314002216,2.5659824,-10.1906158
"7703","48061011802","2015_2019","48061",3,0,"Brownsville",1,31600,28913.6,1.60017231093861,88.9147977574361,2159.04206095704,39.442348120106,"Low Density(Suburban)",1983,"1970-1989",0.127565982,1,46.4,1149,0.546704284867005,2.5659824,-10.1906158
"7704","48061011700","2010_2014","48061",0,0,"Brownsville",1,31600,25550.2,0.024080577044784,96.0428589660762,2102.78886652324,35.5793716259005,"Low Density(Suburban)",1972,"1970-1989",0.445835132,0,137.2,2115,0.881085864239309,0.3021148,-44.2813984
"7705","48061011700","2015_2019","48061",2,0,"Brownsville",1,31600,29549.2,0.063781438379817,97.9707557599428,2151.6051971408,39.5424462940659,"Low Density(Suburban)",1976,"1970-1989",0.445835132,1,138.6,2442,0.770296165896293,0.3021148,-44.2813984
"7706","48061011600","2010_2014","48061",1,0,"Brownsville",1,31600,28512.8,0,97.4930422200433,2713.53046157771,34.9287950487496,"Low Density(Suburban)",1967,"1950-1969",0.328473066,0,41.2,2081,0.265609932762881,14.945322,-17.9019846
"7707","48061011600","2015_2019","48061",1,0,"Brownsville",1,31600,22070.8,0.113816346087457,97.9692559778794,2719.22372573081,27.4333134145423,"Low Density(Suburban)",1976,"1970-1989",0.328473066,1,60.8,2113,0.3881823907114,14.945322,-17.9019846
"7708","48061011500","2010_2014","48061",0,0,"Brownsville",1,31600,28905.6,0.040363269424823,95.0582971670135,3203.45222288762,39.3164419079904,"Moderate and High Density(Suburban and Urban)",1974,"1970-1989",0.380978261,0,180.6,2117,1.16019547803557,10.4891304,-27.6086957
"7709","48061011500","2015_2019","48061",3,0,"Brownsville",1,31600,26188.8,0.282627757998007,94.9354924444376,3540.92299880848,52.1880141461724,"Moderate and High Density(Suburban and Urban)",1982,"1970-1989",0.380978261,1,144.6,2185,0.898954208209994,10.4891304,-27.6086957
"7710","48061011400","2010_2014","48061",2,0,"Brownsville",1,31600,39964.8,0.0083322685479516,90.4249184741436,346.884653413282,18.7102887157876,"Very Low Density(Rural)",1985,"1970-1989",0.455969191,0,230.2,2231,1.40425981040398,3.5686778,-42.0282413
"7711","48061011400","2015_2019","48061",2,0,"Brownsville",1,31600,39406.6,0.163278681522462,87.5012644070562,333.664182980458,23.5396536617092,"Very Low Density(Rural)",1988,"1970-1989",0.455969191,1,172.2,2423,0.965735293490455,3.5686778,-42.0282413
"7712","48061011302","2010_2014","48061",3,0,"Brownsville",1,31600,69744.4,1.38585388020507,56.7112231714809,3365.73379960397,40.5438872528417,"Moderate and High Density(Suburban and Urban)",1985,"1970-1989",0.157082749,0,480.6,1711,3.83091512697656,2.7349228,-12.9733521
"7713","48061011302","2015_2019","48061",16,0,"Brownsville",1,31600,75458.2,1.89847484833167,57.882095340005,3640.81132133253,40.9580557920964,"Moderate and High Density(Suburban and Urban)",1984,"1970-1989",0.157082749,1,315,1613,2.66200706765755,2.7349228,-12.9733521
"7714","48061010800","2010_2014","48061",3,0,"Brownsville",1,31600,35525.6,1.77130401613133,73.1459111774854,761.973444268212,61.3511492438267,"Very Low Density(Rural)",1981,"1970-1989",0.115009747,0,234.2,2975,1.07025094767698,0.0974659,-11.4035088
"7715","48061010800","2015_2019","48061",29,1,"Brownsville",1,31600,33040,0.298516583477714,81.4651178473504,782.23255066728,65.4743059678125,"Very Low Density(Rural)",1983,"1970-1989",0.115009747,1,181,2956,0.831399366570062,0.0974659,-11.4035088
"7716","48061010601","2010_2014","48061",0,0,"Brownsville",1,31600,29820.4,0.60066674013467,84.8150648683059,3641.41923155345,36.0163933329247,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.46869769,0,384.4,2973,1.76086621926098,0,-46.869769
"7717","48061010601","2015_2019","48061",54,1,"Brownsville",1,31600,34449.8,0.382747369366481,84.7239664706613,3687.00126567304,43.4488361775264,"Moderate and High Density(Suburban and Urban)",1981,"1970-1989",0.46869769,1,246,3048,1.09737030194464,0,-46.869769
"7718","48071710100","2010_2014","48071",0,0,"Houston",1,32000,75632.2,5.22477222345198,12.4537739641923,157.289847932984,23.8436245982934,"Very Low Density(Rural)",1997,"After 89",0,0,792.4,2577,4.19416330724019,0,0
"7719","48071710100","2015_2019","48071",78,1,"Houston",1,32000,84566.4,6.36417945966043,11.8764245217696,185.57307230914,24.4526428082844,"Very Low Density(Rural)",1999,"After 89",0,1,854.8,3543,3.28983271924163,0,0
"7720","48071710500","2010_2014","48071",0,0,"Houston",1,32000,54090.8,10.2995103329481,24.3136277689359,13.1575281985863,18.3177425383524,"Very Low Density(Rural)",1982,"1970-1989",0,0,906.4,1735,7.1291494680292,0,0
"7721","48071710500","2015_2019","48071",87,1,"Houston",1,32000,42055.8,6.81840147035106,34.1880523523919,14.9330309347303,22.7167351407512,"Very Low Density(Rural)",1988,"1970-1989",0,1,721,1789,5.49865679024833,0,0
"7722","48071710300","2010_2014","48071",0,0,"Houston",1,32000,43288.4,23.7041364391891,11.6012067112825,28.543803640454,8.47956411453619,"Very Low Density(Rural)",1986,"1970-1989",0,0,104.6,1183,1.20266220540216,0,0
"7723","48071710300","2015_2019","48071",75,2,"Houston",1,32000,54545,24.8487314049643,10.3588354516275,33.5763064062809,10.2297912498393,"Very Low Density(Rural)",1992,"After 89",0,1,111.4,1368,1.10725804042637,0,0
"7724","48071710200","2010_2014","48071",2,0,"Houston",1,32000,88054.2,6.91452270929643,22.079858234565,225.855266476426,9.7088562784087,"Very Low Density(Rural)",2001,"After 89",0,0,3122,5932,7.18209569522248,0,0
"7725","48071710200","2015_2019","48071",453,1,"Houston",1,32000,98912.2,6.29162538117169,27.6130816723917,254.316881421189,10.8770916594878,"Very Low Density(Rural)",2003,"After 89",0,1,2894.6,6770,5.83382077562175,0,0
"7726","48071710401","2010_2014","48071",2,0,"Houston",1,32000,49833.2,7.16697860891728,19.7803929374489,35.9695152008812,21.8390133190607,"Very Low Density(Rural)",1988,"1970-1989",0,0,744.2,2447,4.14825605171709,0,0
"7727","48071710401","2015_2019","48071",513,2,"Houston",1,32000,45535.6,7.35017851629028,12.8518009769534,39.4707303687237,29.1365420506889,"Very Low Density(Rural)",1975,"1970-1989",0,1,964,2301,5.71618595315855,0,0
"7728","48061010500","2010_2014","48061",0,0,"Brownsville",1,31600,21908.4,0.125269504376512,96.4939138347525,1386.49615616769,33.7584618505014,"Low Density(Suburban)",1973,"1970-1989",0.780238501,0,56.4,804,0.9531767943711,0,-78.0238501
"7729","48061010500","2015_2019","48061",10,0,"Brownsville",1,31600,25216.8,0.15360881867267,96.4550996654235,1368.42958845152,30.8578100787023,"Low Density(Suburban)",1971,"1970-1989",0.780238501,1,14.8,765,0.259440825634767,0,-78.0238501
"7730","48061010402","2010_2014","48061",2,0,"Brownsville",1,31600,40691,1.05249609234574,69.2187827671516,1647.17577740551,21.9630393873876,"Low Density(Suburban)",1985,"1970-1989",0.452723147,0,1091.4,2982,4.99309814562311,0,-45.2723147
"7731","48061010402","2015_2019","48061",174,1,"Brownsville",1,31600,46828.4,1.66440945146526,75.832047104943,1864.88819459128,26.7899049699713,"Low Density(Suburban)",1991,"After 89",0.452723147,1,981,3026,4.42222334234451,0,-45.2723147
"7732","48061010401","2010_2014","48061",0,0,"Brownsville",1,31600,43582,0.302200783978538,89.6768056557666,1102.48751085369,16.3595110138921,"Low Density(Suburban)",1993,"After 89",0.367700362,0,128.6,1774,0.985161839021969,0,-36.7700362
"7733","48061010401","2015_2019","48061",78,1,"Brownsville",1,31600,51275.2,0.877486441484154,91.1218990485695,1215.85918793547,19.5343503101326,"Low Density(Suburban)",1993,"After 89",0.367700362,1,135.4,2094,0.878231323299892,0,-36.7700362
"7734","48061010201","2010_2014","48061",0,0,"Brownsville",1,31600,47119,0,89.0571505464573,35.4521710993662,12.5331370362713,"Very Low Density(Rural)",1986,"1970-1989",0.261111111,0,68.2,683,1.35880295714407,3.6805556,-22.4305555
"7735","48061010201","2015_2019","48061",29,1,"Brownsville",1,31600,41560,0,87.5511023697956,44.1835706601287,20.5546387681061,"Very Low Density(Rural)",1987,"1970-1989",0.261111111,1,93.6,729,1.74854975527129,3.6805556,-22.4305555
"7736","48061011902","2010_2014","48061",0,0,"Brownsville",1,31600,32643.8,0,78.8834784216152,398.364279478957,15.9168423963278,"Very Low Density(Rural)",1986,"1970-1989",0.145419103,0,152.2,1801,1.14926027549365,4.3664717,-10.1754386
"7737","48061011902","2015_2019","48061",46,1,"Brownsville",1,31600,37399,0,83.2544933489593,447.226678324758,20.12696637694,"Very Low Density(Rural)",1983,"1970-1989",0.145419103,1,83.8,2012,0.564007898955086,4.3664717,-10.1754386
"7738","48061011901","2010_2014","48061",0,0,"Brownsville",1,31600,24272.8,0,84.3281035673247,1743.55117157954,38.2602293973363,"Low Density(Suburban)",1985,"1970-1989",0.110406091,0,142.6,2262,0.856117955824029,0.2115059,-10.8291032
"7739","48061011901","2015_2019","48061",33,0,"Brownsville",1,31600,33418.8,0.062376887721602,86.1801506095607,1629.15111615064,34.7919236569537,"Low Density(Suburban)",1984,"1970-1989",0.110406091,1,125.6,2206,0.77273876263102,0.2115059,-10.8291032
"7740","48061014100","2010_2014","48061",1,0,"Brownsville",1,31600,25729.8,0.045289569923266,97.3772497416848,513.7639961018,22.2045107184163,"Very Low Density(Rural)",1995,"After 89",0.223227035,0,54.6,3090,0.236547425113836,4.3550691,-17.9676344
"7741","48061014100","2015_2019","48061",0,0,"Brownsville",1,31600,33952,0,95.8467777224453,569.865521866644,18.0586131909868,"Very Low Density(Rural)",1998,"After 89",0.223227035,1,68.2,3160,0.289972690330218,4.3550691,-17.9676344
"7742","48061013303","2010_2014","48061",1,0,"Brownsville",1,31600,38863.6,0.266699457213715,93.2660340898531,5761.53597812257,36.5131635085425,"Moderate and High Density(Suburban and Urban)",1987,"1970-1989",0.11784141,0,36.4,1145,0.429369130345367,0.3303965,-11.4537445
"7743","48061013303","2015_2019","48061",2,0,"Brownsville",1,31600,39081.8,0.177182806623647,92.7989357136032,5594.30275177089,43.1737710046826,"Moderate and High Density(Suburban and Urban)",1983,"1970-1989",0.11784141,1,56.2,1172,0.650066196408375,0.3303965,-11.4537445
"7744","48061014002","2010_2014","48061",0,0,"Brownsville",1,31600,14496.4,0.200195218630007,98.1774009385946,9714.04782394433,73.5750992074033,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0,0,15.4,815,0.253286316443669,0,0
"7745","48061014002","2015_2019","48061",0,0,"Brownsville",1,31600,17477.8,0.070046800422416,95.6078702061229,9661.46943518907,77.1097529014233,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0,1,8.5,835,0.134264493104228,0,0
"7746","48061013802","2010_2014","48061",0,0,"Brownsville",1,31600,15354.2,0.055996266915538,97.632868807315,10446.5800551406,61.4578951994261,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.00502008,0,82,1286,0.865977903017669,0,-0.502008
"7747","48061013600","2010_2014","48061",0,0,"Brownsville",1,31600,25253,0,91.2179149054997,7410.9092124545,64.2261052105655,"Moderate and High Density(Suburban and Urban)",1969,"1950-1969",0.007832898,0,68.4,1103,0.842068357622191,15.0130548,14.229765
"7748","48061013600","2015_2019","48061",6,0,"Brownsville",1,31600,28933.8,0.056357872490313,93.9534722840816,6586.20920172332,49.3936337440479,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.007832898,1,40.8,1072,0.514979384877999,15.0130548,14.229765
"7749","48061013500","2010_2014","48061",8,0,"Brownsville",1,31600,56552.8,0.03832842852859,86.5046611665273,3127.75224413299,24.288566267032,"Moderate and High Density(Suburban and Urban)",1956,"1950-1969",0.122137405,0,80.6,822,1.33422233214567,2.2900763,-9.9236642
"7750","48061013500","2015_2019","48061",1,0,"Brownsville",1,31600,46262.2,0.303908710714006,85.3342099603791,2386.62157565991,27.7301847212928,"Low Density(Suburban)",1963,"1950-1969",0.122137405,1,73,801,1.23976143700506,2.2900763,-9.9236642
"7751","48061013305","2010_2014","48061",0,0,"Brownsville",1,31600,23398.4,0,98.6808611687188,5660.36703994455,28.1360604292305,"Moderate and High Density(Suburban and Urban)",1989,"1970-1989",0.162642045,0,12.8,1401,0.120017627693499,1.4204546,-14.8437499
"7752","48061013305","2015_2019","48061",1,0,"Brownsville",1,31600,30917,0,97.7756705822825,6042.57341314355,34.2947685681804,"Moderate and High Density(Suburban and Urban)",1987,"1970-1989",0.162642045,1,35,1472,0.31994498428018,1.4204546,-14.8437499
"7753","48061013205","2010_2014","48061",0,0,"Brownsville",1,31600,27586.8,0,97.8713041836229,6184.62175728656,42.3164153236251,"Moderate and High Density(Suburban and Urban)",1986,"1970-1989",0.14491018,0,20.2,1047,0.258714539704772,0,-14.491018
"7754","48061013205","2015_2019","48061",0,0,"Brownsville",1,31600,31159,0,98.8392001104014,6135.58708257599,49.3255926043581,"Moderate and High Density(Suburban and Urban)",1989,"1970-1989",0.14491018,1,10.8,1135,0.125194237079127,0,-14.491018
"7755","48061013104","2010_2014","48061",2,0,"Brownsville",1,31600,36871.4,0.035637323745567,89.7642851175528,4559.04117220195,46.934909360079,"Moderate and High Density(Suburban and Urban)",1981,"1970-1989",0.092964824,0,136.6,1539,1.20730043523615,2.1356784,-7.160804
"7756","48061013104","2015_2019","48061",2,0,"Brownsville",1,31600,37764.8,0,91.5286491354854,4438.90224707425,60.1290829974007,"Moderate and High Density(Suburban and Urban)",1985,"1970-1989",0.092964824,1,101.8,1532,0.902649325755677,2.1356784,-7.160804
"7757","48061013102","2010_2014","48061",1,0,"Brownsville",1,31600,41479.6,0,90.4456650816373,2811.20903593282,24.2364378276654,"Low Density(Suburban)",1991,"After 89",0.132897603,0,118.4,1316,1.22383269061417,1.3071896,-11.9825707
"7758","48061013102","2015_2019","48061",0,0,"Brownsville",1,31600,43390,0,90.587070153959,3673.82404263694,22.7375881472168,"Moderate and High Density(Suburban and Urban)",1989,"1970-1989",0.132897603,1,84.6,1436,0.799749509386309,1.3071896,-11.9825707
"7759","48061013002","2010_2014","48061",4,0,"Brownsville",1,31600,39432,0.39858187169591,86.304620984034,4297.42429347491,74.0181983385399,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.135476464,0,125.8,1685,1.01475606458653,9.8737084,-3.673938
"7760","48061013002","2015_2019","48061",8,0,"Brownsville",1,31600,31724.2,0,90.2262932365079,4300.03524434724,65.8262294070449,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.135476464,1,120.2,1741,0.93804009799306,9.8737084,-3.673938
"7761","48061013004","2010_2014","48061",0,0,"Brownsville",1,31600,34159.6,0.020970311129707,90.6957157887829,4611.72390209322,36.7765374809495,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.056237219,0,39.6,1025,0.52282369017783,3.7832311,-1.8404908
"7762","48061013004","2015_2019","48061",1,0,"Brownsville",1,31600,35744.8,0,89.8716598574283,4600.41035779006,40.3901707788878,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.056237219,1,64.6,994,0.882724017289153,3.7832311,-1.8404908
"7763","48061012900","2010_2014","48061",7,0,"Brownsville",1,31600,43364,0.599719168543348,84.7542263149248,3791.72975889445,40.5463094915407,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.067524116,0,250.6,1848,1.84701921986637,6.511254,-0.2411576
"7764","48061012900","2015_2019","48061",15,0,"Brownsville",1,31600,36174.2,1.19673876060863,83.7608310527855,4408.65861572544,46.4533561096448,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.067524116,1,189.6,1876,1.37536034504551,6.511254,-0.2411576
"7765","48061012612","2010_2014","48061",2,0,"Brownsville",1,31600,53262.4,0,90.7584685900949,3753.27212859169,15.1376799915506,"Moderate and High Density(Suburban and Urban)",1994,"After 89",0.150473343,0,313.8,1767,2.42031715565337,12.1076233,-2.939711
"7766","48061012612","2015_2019","48061",3,0,"Brownsville",1,31600,65424.4,0.920142619527573,93.3897551920283,3704.8258742454,18.680816071017,"Moderate and High Density(Suburban and Urban)",1995,"After 89",0.150473343,1,208.2,1885,1.50351446498462,12.1076233,-2.939711
"7767","48061013203","2010_2014","48061",4,0,"Brownsville",1,31600,18728.2,0,96.1941142066315,5339.24207540533,37.3650237487315,"Moderate and High Density(Suburban and Urban)",1983,"1970-1989",0.928797468,0,20,691,0.390494333434817,22.6265823,-70.2531645
"7768","48061013203","2015_2019","48061",3,0,"Brownsville",1,31600,21974.8,0,96.1099837487272,4900.57195183916,43.2332769578275,"Moderate and High Density(Suburban and Urban)",1992,"After 89",0.928797468,1,19.6,755,0.349756083180632,22.6265823,-70.2531645
"7769","48061012504","2010_2014","48061",2,0,"Brownsville",1,31600,41578.8,0.307402332487464,94.0828410747375,4029.14799182038,27.8016454521777,"Moderate and High Density(Suburban and Urban)",2003,"After 89",0.155739059,0,221,4633,0.646639429050636,0.6936416,-14.8802643
"7770","48061012504","2015_2019","48061",19,0,"Brownsville",1,31600,52228,0.066651075771749,93.2411352431244,4362.58090284309,20.8073485824038,"Moderate and High Density(Suburban and Urban)",2004,"After 89",0.155739059,1,192.6,5060,0.515027719917194,0.6936416,-14.8802643
"7771","48061012506","2010_2014","48061",3,0,"Brownsville",1,31600,56048.6,0,72.7918341193162,468.143331390134,21.0566030215705,"Very Low Density(Rural)",1985,"1970-1989",0.375395749,0,272.8,1990,1.86722064169191,9.4075079,-28.132067
"7772","48061012506","2015_2019","48061",0,0,"Brownsville",1,31600,53705.4,0,73.3011325501426,519.567302166041,29.4916788680316,"Very Low Density(Rural)",1985,"1970-1989",0.375395749,1,200.8,2056,1.328921853855,9.4075079,-28.132067
"7773","48061012508","2010_2014","48061",0,0,"Brownsville",1,31600,40843.4,0,84.2679710059281,317.118902968759,12.7573603856144,"Very Low Density(Rural)",1996,"After 89",0.073028238,0,164.4,1070,2.09334721547251,22.1032133,14.8003895
"7774","48061012508","2015_2019","48061",2,0,"Brownsville",1,31600,41007.2,0,86.732032197497,427.069813963397,15.0023494080831,"Very Low Density(Rural)",2001,"After 89",0.073028238,1,114.6,1237,1.26034583820107,22.1032133,14.8003895
"7775","48061012800","2010_2014","48061",0,0,"Brownsville",1,31600,28400,0,97.2922428809761,1376.00539549118,30.0230893624103,"Low Density(Suburban)",1979,"1970-1989",0.091005291,0,54.2,1662,0.440579147467353,16.084656,6.9841269
"7776","48061012800","2015_2019","48061",7,0,"Brownsville",1,31600,34834,0.178053028836849,96.8865641718497,1576.38473445413,31.3054634834468,"Low Density(Suburban)",1977,"1970-1989",0.091005291,1,27.4,1553,0.236183755456575,16.084656,6.9841269
"7777","48061012613","2010_2014","48061",5,0,"Brownsville",1,31600,53903.2,0,85.7503773719002,3508.32027715066,26.3591842085227,"Moderate and High Density(Suburban and Urban)",1991,"After 89",0.270352369,0,449.8,1830,3.35166303960674,22.8432564,-4.1919805
"7778","48061012613","2015_2019","48061",2,0,"Brownsville",1,31600,63180,2.04315710313568,88.8143334062468,3593.87847157982,21.007037344549,"Moderate and High Density(Suburban and Urban)",1991,"After 89",0.270352369,1,304.6,1885,2.20186235923767,22.8432564,-4.1919805
"7779","48061012507","2010_2014","48061",1,0,"Brownsville",1,31600,26642.6,0.967537275026284,95.2266321612718,490.788220408318,21.6999537775829,"Very Low Density(Rural)",1996,"After 89",0.145580589,0,73.4,1744,0.569976104770109,9.8093588,-4.7487001
"7780","48061012507","2015_2019","48061",1,0,"Brownsville",1,31600,32022.6,0.070206551438464,96.2031751735521,521.881539435922,19.0895939103055,"Very Low Density(Rural)",1999,"After 89",0.145580589,1,45.6,2003,0.306134913651325,9.8093588,-4.7487001
"7781","48061012301","2010_2014","48061",2,0,"Brownsville",1,31600,49680.4,0.391879050970321,52.101786542817,83.2797730134005,21.683016732017,"Very Low Density(Rural)",2001,"After 89",0.789581504,0,4086,2133,26.1538061880062,20.602868,-58.3552824
"7782","48061012301","2015_2019","48061",5,0,"Brownsville",1,31600,54134.2,0.718302410496678,50.5950725583999,82.8809091086734,20.4886856472704,"Very Low Density(Rural)",1998,"After 89",0.789581504,1,4487.6,2142,28.6041345938699,20.602868,-58.3552824
